facebook_corpus_msr_2046231,"Rai’s return after a decade has made the election, in the words of a BJP worker, naak ki ladai.", Non Aggressive ,- 
facebook_corpus_msr_2046232,She will win, Non Aggressive ,- 
facebook_corpus_msr_2046233,Ohh to ek hindu hi na mara gaya kya hua ?, Non Aggressive ,- 
facebook_corpus_msr_2046234,Hindu, Non Aggressive ,- 
facebook_corpus_msr_2046235,Modiji k naam #Achhedin #Gujarat2002 #MuzaffarNon Aggressivear2013 #CowVigilant2014 #Dadri2015 #Kashmir2016 #Demonetization2016 #JNUnajib2016 #ABVP2017 इतना भी करम उनका कोई कम तो नहीं है गम देके पुछे हे कोइ गम तो नहीं हे, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_2123442,"Months before the civic poll dates were announced, the BJP had sharpened its focus on PMC and PCMC.", Non Aggressive ,- 
facebook_corpus_msr_2123443,Nmo nmo, Non Aggressive ,- 
facebook_corpus_msr_2123444,Nice, Non Aggressive ,- 
facebook_corpus_msr_2055641,"Uttar Pradesh elections 2017 phase VI: The districts going to polls on Saturday are Mau, Gorakhpur, Maharajganj, KushiNon Aggressivear, Deoria, Azamgarh and Ballia.", Non Aggressive ,- 
facebook_corpus_msr_2055642,Voting good  work, Non Aggressive ,- 
facebook_corpus_msr_1424571,बिहार उपचुनाव : भागलपुर सीट पर कांग्रेस जीती, Non Aggressive ,- 
facebook_corpus_msr_1876659,The sounds of ghungroo will make you feel delighted!, Non Aggressive ,- 
facebook_corpus_msr_1876660,Such a delightful performance Shashi Prabhakaran remember our  Bhubaneswar trip n visit to this stupa. Kasturi Das  thinking of your performance :), Non Aggressive ,- 
facebook_corpus_msr_1876661,The song is great. As for the dancing... it is dirge to the demise of odissi :), Non Aggressive ,- 
facebook_corpus_msr_1876662,Beautiful rhythmic Odissi dance. Love it., Non Aggressive ,- 
facebook_corpus_msr_1876663,Awesome 💕, Non Aggressive ,- 
facebook_corpus_msr_1876664,It's Odissi to be precise., Non Aggressive ,- 
facebook_corpus_msr_1876665,It's not dt good, Non Aggressive ,- 
facebook_corpus_msr_1876666,Beautiful fusion of Indian classical dance with western music, Non Aggressive ,- 
facebook_corpus_msr_1876667,Thought you might like Amrita Ajitprasad, Non Aggressive ,- 
facebook_corpus_msr_1876668,Saumya Jain Poonam Narang, Non Aggressive ,- 
facebook_corpus_msr_1876669,Fantastic 😍 !!, Non Aggressive ,- 
facebook_corpus_msr_1876670,Nisha Suhag, Non Aggressive ,- 
facebook_corpus_msr_1876671,Wahh, Non Aggressive ,- 
facebook_corpus_msr_1876672,Ke peg ghunghroo..😜, Non Aggressive ,- 
facebook_corpus_msr_1876673,Hahhaha, Non Aggressive ,- 
facebook_corpus_msr_1876674,Meghna Das Sahana Das, Non Aggressive ,- 
facebook_corpus_msr_1876675,Oh God. Terrible this is. Haha., Non Aggressive ,- 
facebook_corpus_msr_1876676,Check out this version... lit af https://youtu.be/mlO3csHDzds, Non Aggressive ,- 
facebook_corpus_msr_1876677,Incredible India!, Non Aggressive ,- 
facebook_corpus_msr_708846,"दुनिया के सबसे मोटे शख्‍स की गैस्ट्रिक सर्जरी की तैयारी पूरी हो चुकी है. मीडिया रिपोर्टों के अनुसार, मैक्सिको के डॉक्‍टरों ने इस सर्जरी के लिए तारीख तय कर दी है. समाचार एजेंसी जिन्‍हुआ…#JuanPedroFranco", Non Aggressive ,- 
facebook_corpus_msr_708847,Hulk baba, Non Aggressive ,- 
facebook_corpus_msr_1420114,वीडियो रिपोर्ट : इंदौर में असिस्टेंट एक्साइज कमिश्नर के घर लोकायुक्त का छापा  http://t.co/HS8fY8lTBE http://t.co/xzgfcDnzJW, Non Aggressive ,- 
facebook_corpus_msr_1457376,Khun pasine ka paisa ho hi nhi skta, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_1589694,How the Aam Aadmi Party picture changed from 2014 to 2015 and 2016. A status check on the unhappy leaders, Non Aggressive ,- 
facebook_corpus_msr_1589695,Please tell us your story how you become slave of Modi And BJP, Non Aggressive ,- 
facebook_corpus_msr_1589696,AAP is paying the price of its Mahan PAAP. AAp should be given a safe burial in Delhi., Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_1589697,What a rotten media, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_1429689,"डीएमके प्रमुख करुणानिधि ने पीएम नरेंद्र मोदी से कहा, हिन्दी नहीं, विकास पर दें ध्यान http://t.co/MUEdnHZ883 http://t.co/oKtDexFp3E", Non Aggressive ,- 
facebook_corpus_msr_2146058,"Earlier in the day, PM Modi attacked the BSP chief and said those who deposit wealth for themselves can never solve the problems of people.", Non Aggressive ,- 
facebook_corpus_msr_2146059,Right, Non Aggressive ,- 
facebook_corpus_msr_1651941,Samsung Mobile has made some big changes in the Galaxy S8, Non Aggressive ,- 
facebook_corpus_msr_1651942,iiski price kya h, Non Aggressive ,- 
facebook_corpus_msr_1902062,Madhya Pradesh: Dogs Eat Up Patient's Body In Govt. Hospital, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_1902063,"Who let the dogs inn, the hospital.. :) . If any chicken comes to your home would you send it back with greeting or would you cook it..", Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_1902064,We common people still have not realised that all topmost creamy ppl of all the states are one. They dont have any problem. Whichever government comes they enjoy. They fight on shows. Ordinary ppl go and fight and die. The others who realise just sit and wonder what's happening around. Apt caption Incredible India. Forget castes religion language and states and fight for justice. People from all walks of life. The majority is us., Non Aggressive ,- 
facebook_corpus_msr_1902065,Where is the stupid CM. Usually has a big mouth for glorification., Overtly Aggressive ,Political Aggression 
facebook_corpus_msr_1902066,Now the barath  jalavo party will come up with new version  of development., Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_1902067,This is happening in BJP ruled state. Shame on the adminstration, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_1902068,"we dont have time for such issues, we are busy saving cows.", Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_1902069,That's our govt hospitals  but if u pay the bribes u will get royal treatment after death also, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_1902070,"we dont have time for such issues, we are busy saving cows.", Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_1902071,Satnam shri wahguru ji, Non Aggressive ,- 
facebook_corpus_msr_1902072,its the New India of vikas....by Modi govt, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_1902073,thanks to bjpigs, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_1902074,Shame on MP govt., Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_1902075,Hmmm Kya hua jangle rajj, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_1902076,Most watched funny bhangra 😂😂😂 https://youtu.be/fNbh3JePImA, Non Aggressive ,- 
facebook_corpus_msr_1685491,"Well, some of them can easily apply to men as well. :P", Non Aggressive ,- 
facebook_corpus_msr_1685492,Like Comment Done :*  Indian Express  :* Add Close  :* Indian Express  ♥ Robot automatic by :*  MaHer Hammad  <3 <3 Hitlerbd.Tk <3 <3, Non Aggressive ,- 
facebook_corpus_msr_2020278,Pachauri had allegedly sent the victim “sexually-laden” emails and text mesSexual Aggressiones., Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_2020279,Pachauri is gone for good.Let the law takes it's own course.I just hope his mesSexual Aggressione of global warming doesn't get diluted., Non Aggressive ,- 
facebook_corpus_msr_2020280,Wow. He held such a high position in international organisations.... I thought education makes a person  better., Non Aggressive ,- 
facebook_corpus_msr_1408688,IB set up surveillance in July 2014 on petroleum ministry when minister requested for it.   Now AAP is jumping for moral credit ...... !! #kuchtoMilJaye, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_319466,"पिता की मौत पर अक्षय खन्ना की उदासी, भावुक कर देंगी तस्वीरें", Non Aggressive ,- 
facebook_corpus_msr_319467,Marna to sab ko hai ek din yahe zindage ka karwa sach hai., Non Aggressive ,- 
facebook_corpus_msr_319468,Bhagwan sir ki atma ko shanti pradan kare, Non Aggressive ,- 
facebook_corpus_msr_319469,RIP, Non Aggressive ,- 
facebook_corpus_msr_1417203,"भाजपा ने श्रीनगर में कहा, हम साम्प्रदायिक नहीं हैं...http://t.co/WuJopTWAh9", Non Aggressive ,- 
facebook_corpus_msr_1426400,"बीमा बिल पर बहस के दौरान भारतीय मजदूर संघ के प्रतिनिधी , जो भाजपा की तरह ही आरएस एस  से  सम्बंध  है  और अपेक्षा ऐसी की जा सकती है कि बीएमएस  और भाजपा के  विचार  एक हो सकते है  लेकिन बीएमएस तो सरकार के विचार के खिलाफ हडताल करने जा रही है  इस पर रवीश ने   हल्के मूड मे   कुछ  ऐसा कहा कि आप भागवतजी   को क्यो नही कहते. वहाँ से  अगर एक टेलिफोने भाजपा को आयेगा तब ये बिल नही  आयेगा  बात हल्के मे कही गयी लेकिन ये विचित्र बात है कि एक विचार वाली संसथाये अलग अलग दिशाये अपनाये.", Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_1457541,"breaking news.....राष्ट्रीय दामाद वाड्रा , भाजपा के गुज़रे अध्यक्ष गडकरी ,बैसाखी चोर खुर्शीद, और अम्बानी के बाद अब बारी आई है कपिल सिब्बल की ! आज दोपहर 2 बजे अरविन्द केजरीवाल और प्रशांत भूषण गैर कानूनी मंत्री सिब्बल की पोलखोल करेंगे ! पोलखोल की अगली कड़ी में ये देखना दिलचस्प होगा कि सिब्बल के कौन से छिपे कारनामे सामने आते हैं !.....", Overtly Aggressive ,Political Aggression 
facebook_corpus_msr_1457542,kejriwal to dlf ka bhi muh kala karne ki bat kar rahe the jaise congress ne raj thakhre ko khara kiya wiase hi delhi me bjp ke khilap kejriwal ko. congress ko pta hai uske voter kahi nahi jane wale katni to bjp ke hi hai. mai sabhi sambrant logo se nivedan hai ki congress ke is raj thakre se savdhan., Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_1450799,madam ji Sonia ganghi jeetegi tabhi to banegi per wo abki bar nai jeet payenge, Non Aggressive ,- 
facebook_corpus_msr_1450800,india wale margayakya, Covertly Aggressive ,Geographical Aggression 
facebook_corpus_msr_1450801,A aamaadmi parti sablogose phon karke abhise donesan magana surukardiya he to age abhito rasta bahutlamba hey, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_1450802,Kyo sar ka hi? Sharir ke baki bal bhi saf kara le., Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_1450803,maidam g tum ne kya kar diya hai garibo k liye ............, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_1450804,"ब्रेकिंग न्यूज़ :- उत्तर प्रदेश में मुलायम सिंह यूथ ब्रिगेड के प्रदेश सचिव श्री वीरेन्द्र सिंह गुज्जर जी ने तुस्टीकरण के विरोध में समाजवादी पार्टी त्यागने का निर्णय लिया और जननायक श्री नरेन्द्र भाई मोदी जी के लिए सर्वस्व लगाने के लिए उन्होंने नरेन्द्र मोदी आर्मी से जुड़ने का एलान किया , हम सभी नरेन्द्र मोदी परिवार की ओर से उनका हार्दिक स्वागत करते है |", Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_1450805,Advani bhi pakistani hai...pahle usko bolo desh chhor de.., Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_1450806,"halkat rajniti, halkat bjp,", Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_1450807,Sir koi kisi ke liye kuch nahi karta sab ko apne liye khud hi karna padta hai. Baat yanha didhanto ki hai. Azadi baad se aj tak Congress ka adhipatye raha hai or aaj desh kangali ki kagar pe panhuch gaya hai. Dolar se mehnge Pyaj hamare Ansu Nikal raha hai Or Mr Kapil Sibal Sahab kehte hai ky Sarkar Pyaj nahi bechti. Mujhe to lagta hai Sarkar Desh Bechti hai., Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_1450808,Aj kya Mr. Rahul Gandhi ko yaad nahi aati us Ganon ki janha wo Tasla udha kar sukhi roti kha kar raat bitayi thi. Hum sab bhul gaye hai ki is desh me Dr. Rajinder Prasad or Lak Bahadur Shashtri jaise log bhi the.Me kisi party vishesh ke bare me nahi keh raha par hame khud kuch karna hoga nahi to Dolar se mehnga Petrol or Pyaj Kharidna hamahi Majburi ban jayegi or hum siwaye face book par dekhne or likhne ke siwa kuch nahi kar payenge., Non Aggressive ,- 
facebook_corpus_msr_1450809,In saale netaoo ko apne apne chair ki fikr hai.. saalo... DUBB MARO TUM LOG..., Overtly Aggressive ,Political Aggression 
facebook_corpus_msr_1450810,are sushma ji....kabhi Asaram ki bhi baat utha lijiye., Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_1450811,मुज़फ्फर नगर से हमारे रिपोर्टर की रिपोर्ट .. जो टीवी आपको नहीं दिखायेगा ..  1. क्या मीडिया ने दिखाया की चार मस्जिदों को सील किया गया? जी हाँ मित्रो अथाह असलाह मिलने के कारण चार मस्जिदों को सील किया गया है !मस्जिदों के अन्दर से AK-47 का जखीरा पाया गया ! 2. शामली के बेहद लोकप्रिय मुस्लिम डॉक्टर के हॉस्पिटल से एम्बुलेंस के अन्दर से भारी मात्रा में हथियार बरामद हुए जिनमे AK-47से लेके हैण्ड ग्रेनेड तक शामिल थे ! 3. शामली के ही एक और छुटभैय्येनेता (मुस्लिम) के घर से बांग्लादेशी मुस्लिम हथियार सहित पकडे गए जिन्हें आर्मी नेनेता सहित मौके पर ही ढेर कर दिया ! 4. मुज़फ्फरनगर के ही एक और नेता के घर से भी असलाह बरामद किया गया ! ऐसे ही सैकड़ो घरो से असलाह बरामदकिया गया ! 5. चार हथियार से भरे ट्रक आर्मी ने जब्त किये जो शांतिप्रिय जमात में बटने के लिए जा रहे थे ! असलाह में मुख्य रूप से हैण्डग्रेनेड और AK-47 की बरामदगी हुई ! 6. गाँव किरथल में BSF में तैनात एक शांतिप्रिय के घर सेAK-47 के कारतूस भारी मात्रा में बरामद किये गए ! 7. गंगनहर पर हुएकत्लेआम में काफी हिन्दुओ की जाने चली गयी ! उनके शरीर से AK-47की गोलिया मिलना किस और संकेत करता है? हिन्दुओ आँखे खोलो ! 8. मुज़फ्फरनगर के दंगो को पूरी तैय्यारी के साथ अंजाम दिया गया !, Overtly Aggressive ,Communal Aggression 
facebook_corpus_msr_1450812,kia susma ji is desh ki baho hain ya wah bhi bideshi hain?, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_1450813,"आज आंध्रप्रदेश हाईकोर्ट ने बहुत बड़ा और अच्छा फैसला दिया लेकिन किसी भी मीडिया ने इसे हाईलाईट नही किया मित्रो, मक्का मस्जिद ब्लास्ट में पुलिस ने जिन मुस्लिम युवको को जेल में बंद किया था बाद में उनमें से कुछ को अदालत ने बरी कर दिया ..तो उन युवको को आंध्रप्रदेश की कांग्रेस सरकार ने पांच लाख रूपये मुवावजा और सरकारी नौकरी दिया था | राज्य सरकार ने इस फैसले को आंध्रप्रदेश हाईकोर्ट ने सम्विधान के खिलाफ बताया और तुरंत ही उनसे मुवावजा राशी वापस लेने और नौकरी से बर्खास्त करके तनख्वाह वसूलने के आदेश दिए हाईकोर्ट ने इस मामले में केंद्र और राज्य दोनों सरकारों से पूछा की पुरे भारत में कितने लोगो को गलत तरीके से जेल में रखने पर मुवावजा और नौकरी दी गयी है ? जिस पर केंद्र और राज्य का जबाब था की किसी को भी नही .. फिर इसी बात को आधार बनाते हुए हाईकोर्ट ने आदेश दिया की सरकारी खजाना किसी खास मकसद के लिए लुटाने के लिए नही है .. उन युवको को कांग्रेस पार्टी अपने पार्टी फंड से भी मुवावजा दे सकती थी .. इसके लिए सरकारी खजाने से मुवावजा देना गलत है", Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_1450814,Sanvidhan uthake dekh lo iss desh ka pradhanmantri wahi ban sakta hai jo bhartiya ho yeh italian bai kahan se bhartiya ho gayi hai isko agar PM banana hai toh congress ko savidhan sanshodhan karna hoga jiske liye 2-3 majority chahiye jo aaj ki date main congress ki aukat nahin hai., Overtly Aggressive ,Political Aggression 
facebook_corpus_msr_1450815,rss kee kutia suushu swaraj, Overtly Aggressive ,Political Aggression 
facebook_corpus_msr_1450816,"sahi hai, sonia and rahul apne ko desh king samajhate hai, in ko election me batana padega in ki aukat,lutere...", Overtly Aggressive ,Political Aggression 
facebook_corpus_msr_1450817,भाजपा हमेशा कोंग्रेस के घोटाले दिखाती है और खुद को देशभक्त साबित करना चाहती है और भोली भाली जनता को बेकूफ बनाने कि नाकाम कोशिश करती है। आईये नजर डालते हैं भाजपा के घोटाले की लिस्ट पर: 1. कारगिल ताबूत घोटाले 2. कारगिल उपकर दुरूपयोग घोटाला 3. दूरसंचार प्रमोद महाजन - घोटाले (रिलायंस) 4. अरुण शौरी निजी खिलाड़ियों को बेलआउट पैकेजयूटीआई घोटाले 5. साइबरस्पेस इन्फोसिस लिमिटेड घोटाले 6. पेट्रोल पंप और गैस एजेंसी आवंटन घोटाले 7. जूदेव घोटाले 8. सेंटूर होटल में डील 9. दिल्ली भूमि आवंटन घोटाले 10. हुडको घोटाले 11. राजस्थान में Landscams (राजे) 12. बेल्लारी खनन और रेड्डी ब्रदर्स 13. मध्य प्रदेश में कुशाभाऊ Thackre ट्रस्ट घोटाले 14. कर्नाटक में भूमि आवंटन (येदियुरप्पा) 15. पंजाब रिश्वत मामले 16. उत्तराखंड पनबिजली घोटाले 17. छत्तीसगढ़ खानों में भूमि घोटाले 18. पुणे भूमि घोटाले (मुंबई भाजपा अध्यक्ष शामिल)नितिन गडकरी - 19. . उत्तराखंड में गैस आधारित पावर प्लांट घोटाले 20. फर्जी पायलट घोटाले :सुधांशु मित्तल और विजय कुमार मल्होत्रा 21. अरुण शौरी द्वारा वीएसएनएल विनिवेश घोटाला 22. अरविंद पार्क लखनऊ घोटाले 23. आईटी दिल्ली प्लॉट आबंटन घोटाले 24. चिकित्सा प्रोक्योर्मेंट घोटाले - सी पी ठाकुर 25. बाल्को विनिवेश घोटाले 26. जैन हवाला मामले लालकृष्ण आडवाणी, Overtly Aggressive ,Political Aggression 
facebook_corpus_msr_1450818,Election is coming - sab dhyan ayega, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_1538879,"Royal Challengers Bangalore have registered only two wins in IPL till now, which could be the worst performance by a team in IPL history.", Non Aggressive ,- 
facebook_corpus_msr_1414402,Retweeted NDTV Videos (@ndtvvideos):  प्राइम टाइम : सरकारों ने भारत रत्न सम्मान की प्रतिष्ठा कम की? - http://t.co/6kq1QoywAv, Non Aggressive ,- 
facebook_corpus_msr_1496123,"After these two guns, three M777 guns will come to India in September 2018 and used for training.", Non Aggressive ,- 
facebook_corpus_msr_1496124,Why pokhran?  Test it on porkistan itself., Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_1972705,"Sources said the party high command has asked state UP president Raj Babbar, to submit his report on the reasons behind the loss.", Non Aggressive ,- 
facebook_corpus_msr_1972706,"The ""reason"" behind the loss in UP is very easy to explain. Pimp Shriman Pappu Maharaj riding bicycle 🚲 with Akhilesh had flat tires . It could not therefore meet their constituents waiting for free laptops and iPhone.", Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_1972707,I demand Padma Vibhushan for these Silver Surfers saved in TSuNamo, Non Aggressive ,- 
facebook_corpus_msr_1972708,"Padma awards are given by Center.  Congress should facilitate them. They are Man of the Match. When all the wickets were tumbling down, these 7 batsmen could hold till end.  Award can by PAPPU Shree.", Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_1972709,What kind of report need high command ? Its simple Gandhi family. Until through out Gandhi family from congress it can't win..., Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_1972710,"Prem Chopra ki 1 Dilogue yaad aati hai mujhe...""Nanga Nahayega kya...Nichodega kya"".....Lekin Main apna sunata hoon doston.... ""Bikhari ki Katori me Rs 5/- v bahut hai""....😃😄😂", Non Aggressive ,- 
facebook_corpus_msr_1972711,All members will give a vote of thanks to Shri Rahul Gandhi & Priyanka Gandhi for their sincere efforts during 2017 UP election polls., Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_1972712,"Felicitate the Congress MLAs, who won in the elections. You may not get another chance to do so.", Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_1972713,There is only one reason and tat knows every one in Congress and even ppl of  India., Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_1972714,"No such report from Shiela Dixit ,naturally ! The report must be from the useful idiot !", Overtly Aggressive ,Curse / Abuse 
facebook_corpus_msr_1972715,"Why Gula ,of family, is not involved", Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_1972716,"""President"" ?? ha ha ha", Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_1972717,"This ""President"" of the INC should be thrown out first for his profane and nonsensical utterances in the course of the poll campaign. He tried to match Pappoo sentence for sentence in absurdity... and the result is there for all to see !!", Overtly Aggressive ,Political Aggression 
facebook_corpus_msr_1972718,Submit kisko karega. Rahul baba ko  ?, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_1972719,"After the damage is done,what report? 😀", Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_1972720,Raj bkbk, Non Aggressive ,- 
facebook_corpus_msr_1972721,5 rupees ka khane ka coupon dega babar, Non Aggressive ,- 
facebook_corpus_msr_1972722,keep those 7 without jumping, Non Aggressive ,- 
facebook_corpus_msr_1972723,"KYA NATAK HI,SUB CH----------HI", Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_1972724,Reasons: 1.rahul 2. Rahul 3.rahul 4.rahil . . . . . Upto infinite, Non Aggressive ,- 
facebook_corpus_msr_1972725,Only 7.unbelievable, Non Aggressive ,- 
facebook_corpus_msr_1972726,Simple. Dynasty., Non Aggressive ,- 
facebook_corpus_msr_1972727,योगी नही तो 2019 में मोदी नही, Non Aggressive ,- 
facebook_corpus_msr_1972728,Babbar bangaya Gobar  !, Non Aggressive ,- 
facebook_corpus_msr_1972729,only पप्पू, Non Aggressive ,- 
facebook_corpus_msr_1972730,Rahul rahul rahul and mama boy with papa boy...., Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_2089833,"New Delhi: Jitu Rai, Heena Sidhu Delighted After Clinching Gold In 10-Metre Air Pistol Event At ISSF World Cup", Non Aggressive ,- 
facebook_corpus_msr_2089834,"मोदीजी पाकिस्तान में नवाज़ शरीफ के घर शादी में जावेद मियांदाद, दावूद इब्राहिम और हाफिज सईद के साथ बैठ कर बीफ बिरयानी और कबाब का वलीमा खा के आये और यहाँ हिदुत् औरव Nationalism के नाम पर लोगो को लड़ाते रहते है India should appreciate n thank GOD for not having a direct border with Afghanistan other wise you Deshbhakt would have known what is #Terrorism and its effects like in Pakistan. Pakistan leaders have treated them in the same way You Indians treat Dalits & Muslims in India", Overtly Aggressive ,Political Aggression 
facebook_corpus_msr_1854940,"#NaamShabana released this Friday. We have heard what critics had to say about the film, this was Taapsee Pannu's reaction when she saw herself as Shabana.", Non Aggressive ,- 
facebook_corpus_msr_1854941,no need to see bollywood movies Indian politics is like bollywood movies at every TV channels india is sick, Overtly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_1854942,Hi, Non Aggressive ,- 
facebook_corpus_msr_1854943,Wonderful, Non Aggressive ,- 
facebook_corpus_msr_1854944,I miss you darling, Non Aggressive ,- 
facebook_corpus_msr_1854945,Hello, Non Aggressive ,- 
facebook_corpus_msr_1854946,Sonu sk 8901916124, Non Aggressive ,- 
facebook_corpus_msr_1854947,Thanks, Non Aggressive ,- 
facebook_corpus_msr_1854948,Hi, Non Aggressive ,- 
facebook_corpus_msr_1854949,We Are providing best web development services.  Please visit https://goo.gl/YpDBsP to view our realetstate portfolio, Non Aggressive ,- 
facebook_corpus_msr_507268,Kumar Mangalam Birla of Aditya Birla Group speaks about why #MakeInIndia makes sense in the current times and how the Government can make it easier for companies to Make In India., Non Aggressive ,- 
facebook_corpus_msr_507269,"It's true but our government will never understand, they will spend crores to advertise MakeInIndia bur will not focus on the key issues of Infrastructure and policies for ease of MakeInIndia", Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_2406574,"Priyanka, Dimple Posters Mark Debut Amid Talks Of SP-Congress Alliance", Non Aggressive ,- 
facebook_corpus_msr_2406575,Akhilesh was already in Contact with Congress and JDU for an alliance in UP polls., Non Aggressive ,- 
facebook_corpus_msr_1956031,#INDvsAUS  Ravindra Jadeja with his 3-22 from 18 overs has featured nine maidens and he might well bowl India to victory, Non Aggressive ,- 
facebook_corpus_msr_1956032,"Great india and love for cricket can only make this happen,,,", Non Aggressive ,- 
facebook_corpus_msr_1431859,"अरुण जेटली को वित्त व रक्षा मंत्रालय, राजनाथ को गृहमंत्रालय और सुषमा बनीं विदेश मंत्री", Non Aggressive ,- 
facebook_corpus_msr_2288718,"#ExpressFrontPolitical Aggressione According to Economic Survey, net out-of-state flows of migrant labourers peaked at almost 9.4 million in 2013-14, before falling to 9.1 million in 2014-15 and just over 8.4 million in 2015-16.", Non Aggressive ,- 
facebook_corpus_msr_2333601,#ExpressFrontPolitical Aggressione Allege ‘dignity’ hurt; Shanmuganathan denies reports of sexual harassment., Non Aggressive ,- 
facebook_corpus_msr_2333602,"What else can you expect from criminal RSS,BJP, leaders in power.", Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_2333603,one more tume it is prooved thag prammacharyam is a failure, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_2333604,"It seems his role model is N D Tiwari,  the ex-governor of AP, who also had to resign under similar circumstances in 2009.", Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_2333605,jai hind, Non Aggressive ,- 
facebook_corpus_msr_1417469,देखें लाइव - हमें कामगारों के हुनर को बेहतर करना होगा : प्रधानमंत्री नरेंद्र मोदी - http://t.co/eLmK8Mt7og, Non Aggressive ,- 
facebook_corpus_msr_1524871,"With the Premier League in the bag, Antonio Conte has now won the league title in his last four seasons as a club maNon Aggressiveer.", Non Aggressive ,- 
facebook_corpus_msr_1464195,Polis ki lachari hai, Covertly Aggressive ,General Non-threatening Aggression 
facebook_corpus_msr_1408280,"LIVE TV : आप देख रहे हैं बड़ी ख़बर, मनोरंजन भारती और ऑनिनद्य चक्रवर्ती के साथ लाइव टीवी पर- लिंक को क्लिक करें। http://khabar.ndtv.com/videos/live/channel/ndtvindia", Non Aggressive ,- 
facebook_corpus_msr_1554390,Parthiv Patel said that Mumbai will look to get back on track in the next match., Non Aggressive ,- 
facebook_corpus_msr_916325,"आईआईटी बॉम्बे के स्नातक, और पिछले आठ साल से न्यूयार्क स्थित स्टर्न स्कूल ऑफ बिज़नेस में पढ़ा रहे 42-वर्षीय डॉ विरल आचार्य संगीतकार भी हैं, जिन्होंने रोमांटिक हिन्दी गीतों का एक एल्बम रिलीज़ किया था. वर्ष 2006 में रिलीज़ हुई इस एल्बम का शीर्षक 'यादों के सिलसिले : एन ओड टु फ्रेंड्स एंड सम रोमांटिक मूड्स' रखा गया था. #ViralAcharya #RBI", Non Aggressive ,- 
facebook_corpus_msr_916326,Modi ki samajh itni hi hai.....modi ko so called economist hi samajh aate hai....tabhi toh ek chalte firte so called CA n so called economist ke kehne pe note bandhi jaisa blunder kar diya, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_916327,आज क्या nd tv का प्रसारण बंद है ?, Non Aggressive ,- 
facebook_corpus_msr_916328,1⃣ आप (आम आदमी पार्टी ) इसके बारे में तो सब जानते ही है ! 2⃣ पर क्या आप सब ये जानते है की ये पार्टी किसने बनाई है ! 3⃣ इसको कोंग्रेस ने ही बनाया हैं और ये 💯% सच है !, Covertly Aggressive ,Political Aggression 
facebook_corpus_msr_1416187,Retweeted NDTV Videos (@ndtvvideos):  प्राइम टाइम : क्या अपने वादे भूल गई मोदी सरकार? - http://t.co/Bhev8Yy6K9, Covertly Aggressive ,Political Aggression 
